id,comprador_id,nome_comprador,email_comprador,cpf_comprador,telefone_comprador,pedido_id,produto_id,nome_produto,categoria,preco_unitario,quantidade,total,metodo_pagamento,status_pedido,data_pedido,enderecos_entrega,transportadora,codigo_rastreamento,status_envio,vendedor_id,nome_vendedor,cnpj_vendedor,telefone_vendedor,endereco_vendedor,data_entrega,avaliacao,comentario
894,55,Débora Peixoto,debora@email.com,104.446.486-13,(11) 99136-2340,1341,175,Cooktop,Eletrodomésticos,800.0,3,2400.0,Cartão de Crédito,Enviado,2025-02-12 13:38:25,"Av. Afonso Pena, 753 - Boa Vista, RR",DHL,TRK13411765,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-14,,
895,55,Débora Peixoto,debora@email.com,104.446.486-13,(11) 99136-2340,1341,113,Caixa de Som Bluetooth,Eletrônicos,400.0,5,2000.0,Cartão de Crédito,Enviado,2025-02-12 13:38:25,"Av. Afonso Pena, 753 - Boa Vista, RR",DHL,TRK13411765,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-14,,
896,55,Débora Peixoto,debora@email.com,104.446.486-13,(11) 99136-2340,1341,258,Purificador de Ar,Casa e Decoração,500.0,5,2500.0,Boleto,Enviado,2025-02-12 13:38:25,"Av. Afonso Pena, 753 - Boa Vista, RR",DHL,TRK13411765,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-14,,
897,55,Débora Peixoto,debora@email.com,104.446.486-13,(11) 99136-2340,1341,261,Circulador de Ar,Eletrodomésticos,250.0,1,250.0,Boleto,Enviado,2025-02-12 13:38:25,"Av. Afonso Pena, 753 - Boa Vista, RR",DHL,TRK13411765,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-14,,
898,58,Gustavo Brito,gustavo@email.com,277.770.560-64,(11) 93727-4406,4503,295,Luva de Boxe,Esportes,200.0,4,800.0,Boleto,Entregue,2025-02-16 13:38:25,"Av. Independência, 357 - Niterói, RJ",Transportadora Local,TRK45034990,Entregue,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",2025-02-21,4,Vendedor muito profissional.
899,58,Gustavo Brito,gustavo@email.com,277.770.560-64,(11) 93727-4406,4503,115,HD Externo,Informática,450.0,2,900.0,Boleto,Entregue,2025-02-16 13:38:25,"Av. Independência, 357 - Niterói, RJ",Transportadora Local,TRK45034990,Entregue,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",2025-02-21,3,"Produto regular, atendimento básico."
900,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,1867,118,Tripé para Câmera,Fotografia,200.0,2,400.0,Pix,Entregue,2025-01-13 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",Correios,TRK18676430,Entregue,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",2025-01-16,5,Atendimento pós-venda excelente.
901,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,1867,111,Tablet,Eletrônicos,2000.0,1,2000.0,Pix,Entregue,2025-01-13 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",Correios,TRK18676430,Entregue,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",2025-01-16,3,"Produto regular, atendimento básico."
902,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,1867,268,Chapinha,Beleza,150.0,4,600.0,Pix,Entregue,2025-01-13 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",Correios,TRK18676430,Entregue,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",2025-01-16,5,Produto com ótimo custo-benefício.
903,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,1867,175,Cooktop,Eletrodomésticos,800.0,5,4000.0,Cartão de Crédito,Entregue,2025-01-13 13:38:25,"Rua das Dálias, 159 - Juiz de Fora, MG",Correios,TRK18676430,Entregue,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",2025-01-16,4,Entrega com pontualidade.
904,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,7059,251,Cesto,Casa e Decoração,80.0,1,80.0,Boleto,Aprovado,2025-02-05 13:38:25,"Av. das Nações, 159 - Santos, SP",Correios,TRK70593846,Em Separação,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",,,
905,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,7059,139,Quadro Decorativo,Casa e Decoração,150.0,5,750.0,Boleto,Aprovado,2025-02-05 13:38:25,"Av. das Nações, 159 - Santos, SP",Correios,TRK70593846,Em Separação,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",,,
906,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,7059,128,Boneca,Brinquedos,150.0,5,750.0,Pix,Aprovado,2025-02-05 13:38:25,"Av. das Nações, 159 - Santos, SP",Correios,TRK70593846,Em Separação,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",,,
907,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,7059,116,Carregador Portátil,Acessórios,150.0,5,750.0,Pix,Aprovado,2025-02-05 13:38:25,"Av. das Nações, 159 - Santos, SP",Correios,TRK70593846,Em Separação,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",,,
908,99,Viviane Brito,viviane@email.com,458.841.315-93,(11) 97560-3913,7059,274,Massageador,Beleza,300.0,4,1200.0,Pix,Aprovado,2025-02-05 13:38:25,"Av. das Nações, 159 - Santos, SP",Correios,TRK70593846,Em Separação,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",,,
909,36,Karina Lopes,karina@email.com,370.577.661-35,(11) 93288-2841,5394,157,Fritadeira Elétrica,Eletrodomésticos,400.0,2,800.0,Boleto,Cancelado,2024-12-28 13:38:25,"Av. das Araucárias, 852 - Londrina, PR",Correios,,Cancelado,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",,,
910,76,Yago Carvalho,yago@email.com,901.971.213-41,(11) 95050-6493,1137,157,Fritadeira Elétrica,Eletrodomésticos,400.0,4,1600.0,Boleto,Em Processamento,2024-12-22 13:38:25,"Rua das Azaleias, 357 - Contagem, MG",DHL,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
911,76,Yago Carvalho,yago@email.com,901.971.213-41,(11) 95050-6493,1137,219,Óculos VR,Games,2000.0,5,10000.0,Boleto,Em Processamento,2024-12-22 13:38:25,"Rua das Azaleias, 357 - Contagem, MG",DHL,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
912,76,Yago Carvalho,yago@email.com,901.971.213-41,(11) 95050-6493,1137,208,Carregador USB-C,Acessórios,150.0,4,600.0,Cartão de Crédito,Em Processamento,2024-12-22 13:38:25,"Rua das Azaleias, 357 - Contagem, MG",DHL,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
913,23,Xavier Gomes,xavier@email.com,655.412.896-68,(11) 92987-2107,3006,106,Livro de Programação,Livros,120.0,4,480.0,Boleto,Cancelado,2025-03-06 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",FedEx,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
914,23,Xavier Gomes,xavier@email.com,655.412.896-68,(11) 92987-2107,3006,230,Hub Casa Inteligente,Casa Inteligente,500.0,5,2500.0,Boleto,Cancelado,2025-03-06 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",FedEx,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
915,23,Xavier Gomes,xavier@email.com,655.412.896-68,(11) 92987-2107,3006,292,Banco de Supino,Esportes,800.0,4,3200.0,Pix,Cancelado,2025-03-06 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",FedEx,,Cancelado,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
916,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,9829,148,Ar Condicionado,Eletrodomésticos,2500.0,4,10000.0,Cartão de Crédito,Entregue,2025-01-02 13:38:25,"Av. das Américas, 852 - Rio Branco, AC",Correios,TRK98298972,Entregue,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-01-05,2,Não recomendo.
917,44,Sabrina Correia,sabrina@email.com,804.929.522-18,(11) 94234-2160,9829,162,Torradeira,Eletrodomésticos,100.0,2,200.0,Cartão de Crédito,Entregue,2025-01-02 13:38:25,"Av. das Américas, 852 - Rio Branco, AC",Correios,TRK98298972,Entregue,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-01-05,3,"Produto regular, atendimento básico."
918,3,Carlos Oliveira,carlos@email.com,488.642.466-26,(11) 96172-8002,5902,104,Câmera DSLR,Fotografia,2800.0,1,2800.0,Boleto,Entregue,2024-12-26 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",FedEx,TRK59027696,Entregue,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",2024-12-30,4,Preço justo pelo produto.
919,3,Carlos Oliveira,carlos@email.com,488.642.466-26,(11) 96172-8002,5902,123,Raquete de Tênis,Esportes,350.0,3,1050.0,Boleto,Entregue,2024-12-26 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",FedEx,TRK59027696,Entregue,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",2024-12-30,4,Processo de compra muito simples.
920,3,Carlos Oliveira,carlos@email.com,488.642.466-26,(11) 96172-8002,5902,146,Estante,Móveis,600.0,2,1200.0,Cartão de Crédito,Entregue,2024-12-26 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",FedEx,TRK59027696,Entregue,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",2024-12-30,1,Entrega em local errado.
921,3,Carlos Oliveira,carlos@email.com,488.642.466-26,(11) 96172-8002,5902,294,Saco de Pancada,Esportes,300.0,2,600.0,Pix,Entregue,2024-12-26 13:38:25,"Rua XV de Novembro, 200 - Curitiba, PR",FedEx,TRK59027696,Entregue,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",2024-12-30,3,"Produto regular, atendimento básico."
922,46,Úrsula Viana,ursulaviana@email.com,658.402.535-62,(11) 94560-9007,6428,252,Bandeja,Casa e Decoração,70.0,1,70.0,Boleto,Entregue,2025-03-06 13:38:25,"Av. Sete de Setembro, 951 - Cuiabá, MT",Correios,TRK64281548,Entregue,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",2025-03-10,1,Atendimento pós-venda ruim.
923,46,Úrsula Viana,ursulaviana@email.com,658.402.535-62,(11) 94560-9007,6428,208,Carregador USB-C,Acessórios,150.0,2,300.0,Pix,Entregue,2025-03-06 13:38:25,"Av. Sete de Setembro, 951 - Cuiabá, MT",Correios,TRK64281548,Entregue,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",2025-03-10,5,Entrega com pontualidade.
924,46,Úrsula Viana,ursulaviana@email.com,658.402.535-62,(11) 94560-9007,6428,243,Vaso Decorativo,Casa e Decoração,150.0,4,600.0,Boleto,Entregue,2025-03-06 13:38:25,"Av. Sete de Setembro, 951 - Cuiabá, MT",Correios,TRK64281548,Entregue,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",2025-03-10,1,Embalagem danificada.
925,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,5028,164,Umidificador,Eletrodomésticos,200.0,1,200.0,Boleto,Aprovado,2025-02-19 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",FedEx,TRK50289672,Em Separação,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
926,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,5028,114,Webcam HD,Informática,300.0,3,900.0,Boleto,Aprovado,2025-02-19 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",FedEx,TRK50289672,Em Separação,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
927,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,5028,241,Porta-retrato Digital,Casa e Decoração,300.0,4,1200.0,Boleto,Aprovado,2025-02-19 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",FedEx,TRK50289672,Em Separação,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
928,49,Ximena Borges,ximena@email.com,211.125.746-27,(11) 97326-1746,5028,195,Processador,Informática,2000.0,3,6000.0,Pix,Aprovado,2025-02-19 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",FedEx,TRK50289672,Em Separação,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
929,51,Zara Fonseca,zara@email.com,354.269.776-20,(11) 91293-3283,6158,289,Halter,Esportes,100.0,3,300.0,Pix,Cancelado,2025-02-16 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",FedEx,,Cancelado,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
930,51,Zara Fonseca,zara@email.com,354.269.776-20,(11) 91293-3283,6158,121,Tênis de Corrida,Esportes,450.0,1,450.0,Cartão de Crédito,Cancelado,2025-02-16 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",FedEx,,Cancelado,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
931,51,Zara Fonseca,zara@email.com,354.269.776-20,(11) 91293-3283,6158,244,Tapete,Casa e Decoração,200.0,2,400.0,Cartão de Crédito,Cancelado,2025-02-16 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",FedEx,,Cancelado,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
932,51,Zara Fonseca,zara@email.com,354.269.776-20,(11) 91293-3283,6158,154,Aspirador de Pó,Eletrodomésticos,400.0,2,800.0,Cartão de Crédito,Cancelado,2025-02-16 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",FedEx,,Cancelado,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
933,51,Zara Fonseca,zara@email.com,354.269.776-20,(11) 91293-3283,6158,123,Raquete de Tênis,Esportes,350.0,1,350.0,Cartão de Crédito,Cancelado,2025-02-16 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",FedEx,,Cancelado,11,Fashion Hub,61.294.837/0001-45,(98) 93821-9809,"Av. da Moda, 1100 - Goiânia, GO",,,
934,7,Gabriel Martins,gabriel@email.com,531.120.624-90,(11) 91574-5853,5832,262,Aquecedor de Ambiente,Eletrodomésticos,300.0,1,300.0,Pix,Aprovado,2025-01-06 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK58326824,Em Separação,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
935,7,Gabriel Martins,gabriel@email.com,531.120.624-90,(11) 91574-5853,5832,210,Suporte para Notebook,Acessórios,100.0,2,200.0,Boleto,Aprovado,2025-01-06 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK58326824,Em Separação,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
936,7,Gabriel Martins,gabriel@email.com,531.120.624-90,(11) 91574-5853,5832,261,Circulador de Ar,Eletrodomésticos,250.0,4,1000.0,Boleto,Aprovado,2025-01-06 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK58326824,Em Separação,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
937,7,Gabriel Martins,gabriel@email.com,531.120.624-90,(11) 91574-5853,5832,103,Fone Bluetooth,Acessórios,250.0,4,1000.0,Pix,Aprovado,2025-01-06 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK58326824,Em Separação,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
938,26,Amanda Vieira,amanda@email.com,824.914.948-73,(11) 92922-1290,2721,199,Gabinete,Informática,300.0,2,600.0,Cartão de Crédito,Em Processamento,2025-02-25 13:38:25,"Rua das Orquídeas, 147 - Teresina, PI",DHL,,Aguardando Processamento,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
939,75,Ximena Dias,ximenadia@email.com,107.978.137-43,(11) 94556-3613,1171,191,Roteador Wi-Fi,Informática,300.0,5,1500.0,Boleto,Entregue,2025-02-25 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",DHL,TRK11714788,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-03-03,5,Atendimento impecável do vendedor.
940,75,Ximena Dias,ximenadia@email.com,107.978.137-43,(11) 94556-3613,1171,160,Processador de Alimentos,Eletrodomésticos,350.0,1,350.0,Boleto,Entregue,2025-02-25 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",DHL,TRK11714788,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-03-03,2,Produto com mau funcionamento.
941,75,Ximena Dias,ximenadia@email.com,107.978.137-43,(11) 94556-3613,1171,146,Estante,Móveis,600.0,1,600.0,Cartão de Crédito,Entregue,2025-02-25 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",DHL,TRK11714788,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-03-03,4,Entrega com pontualidade.
942,75,Ximena Dias,ximenadia@email.com,107.978.137-43,(11) 94556-3613,1171,173,Máquina de Pão,Eletrodomésticos,400.0,1,400.0,Boleto,Entregue,2025-02-25 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",DHL,TRK11714788,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-03-03,4,"Produto excelente, superou as expectativas!"
943,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,8857,177,Lava-louças,Eletrodomésticos,2500.0,5,12500.0,Pix,Entregue,2025-03-17 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",Correios,TRK88572151,Entregue,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",2025-03-20,5,Vendedor muito atencioso.
944,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,8857,276,Medidor de Pressão,Saúde,200.0,5,1000.0,Pix,Entregue,2025-03-17 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",Correios,TRK88572151,Entregue,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",2025-03-20,5,Preço justo pelo produto.
945,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,8857,228,Tomada Inteligente,Casa Inteligente,120.0,1,120.0,Boleto,Entregue,2025-03-17 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",Correios,TRK88572151,Entregue,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",2025-03-20,3,"Produto regular, atendimento básico."
946,53,Bianca Moura,bianca@email.com,216.340.674-70,(11) 96797-9395,8857,192,Repetidor Wi-Fi,Informática,150.0,5,750.0,Boleto,Entregue,2025-03-17 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",Correios,TRK88572151,Entregue,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",2025-03-20,3,"Produto regular, atendimento básico."
947,72,Ulisses Barros,ulisses@email.com,972.249.614-57,(11) 92624-5058,2617,253,Porta-joias,Casa e Decoração,90.0,2,180.0,Pix,Em Processamento,2024-12-28 13:38:25,"Av. Independência, 357 - Niterói, RJ",Transportadora Local,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
948,72,Ulisses Barros,ulisses@email.com,972.249.614-57,(11) 92624-5058,2617,127,Quebra-cabeça,Brinquedos,80.0,2,160.0,Cartão de Crédito,Em Processamento,2024-12-28 13:38:25,"Av. Independência, 357 - Niterói, RJ",Transportadora Local,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
949,72,Ulisses Barros,ulisses@email.com,972.249.614-57,(11) 92624-5058,2617,255,Vela Aromática,Casa e Decoração,50.0,3,150.0,Boleto,Em Processamento,2024-12-28 13:38:25,"Av. Independência, 357 - Niterói, RJ",Transportadora Local,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
950,72,Ulisses Barros,ulisses@email.com,972.249.614-57,(11) 92624-5058,2617,263,Aquecedor de Água,Eletrodomésticos,200.0,2,400.0,Boleto,Em Processamento,2024-12-28 13:38:25,"Av. Independência, 357 - Niterói, RJ",Transportadora Local,,Aguardando Processamento,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
951,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,9827,116,Carregador Portátil,Acessórios,150.0,5,750.0,Pix,Enviado,2025-02-14 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK98275273,Em Trânsito,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-02-15,,
952,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,9827,202,Pasta Térmica,Informática,30.0,2,60.0,Pix,Enviado,2025-02-14 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK98275273,Em Trânsito,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-02-15,,
953,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,9827,263,Aquecedor de Água,Eletrodomésticos,200.0,2,400.0,Cartão de Crédito,Enviado,2025-02-14 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK98275273,Em Trânsito,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-02-15,,
954,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,9827,215,Microfone USB,Informática,300.0,3,900.0,Cartão de Crédito,Enviado,2025-02-14 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Correios,TRK98275273,Em Trânsito,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-02-15,,
955,17,Rafael Silva,rafael@email.com,918.282.646-51,(11) 91935-1559,2209,264,Chuveiro Elétrico,Eletrodomésticos,150.0,4,600.0,Pix,Enviado,2025-03-04 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",Correios,TRK22098933,Em Trânsito,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",2025-03-05,,
956,17,Rafael Silva,rafael@email.com,918.282.646-51,(11) 91935-1559,2209,210,Suporte para Notebook,Acessórios,100.0,1,100.0,Pix,Enviado,2025-03-04 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",Correios,TRK22098933,Em Trânsito,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",2025-03-05,,
957,17,Rafael Silva,rafael@email.com,918.282.646-51,(11) 91935-1559,2209,228,Tomada Inteligente,Casa Inteligente,120.0,2,240.0,Boleto,Enviado,2025-03-04 13:38:25,"Praça da Liberdade, 45 - Belo Horizonte, MG",Correios,TRK22098933,Em Trânsito,8,Music Pro,29.481.637/0001-52,(65) 95026-2535,"Rua dos Instrumentos, 800 - Brasília, DF",2025-03-05,,
958,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,7721,252,Bandeja,Casa e Decoração,70.0,5,350.0,Pix,Enviado,2025-02-22 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Transportadora Local,TRK77212750,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-25,,
959,14,Olivia Santos,olivia@email.com,187.933.585-32,(11) 92026-8477,7721,157,Fritadeira Elétrica,Eletrodomésticos,400.0,5,2000.0,Boleto,Enviado,2025-02-22 13:38:25,"Av. Goiás, 567 - Goiânia, GO",Transportadora Local,TRK77212750,Em Trânsito,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-25,,
960,40,Olívia Fernandes,oliviaf@email.com,671.932.344-42,(11) 98812-1578,8874,187,Blu-ray Player,Eletrônicos,400.0,5,2000.0,Pix,Aprovado,2025-01-26 13:38:25,"Av. Afonso Pena, 753 - Boa Vista, RR",FedEx,TRK88745022,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
961,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,6831,246,Manta,Casa e Decoração,120.0,4,480.0,Boleto,Aprovado,2025-01-03 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",DHL,TRK68317223,Em Separação,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
962,5,Eduardo Lima,eduardo@email.com,114.326.735-68,(11) 97788-7005,6831,241,Porta-retrato Digital,Casa e Decoração,300.0,2,600.0,Boleto,Aprovado,2025-01-03 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",DHL,TRK68317223,Em Separação,3,Book Haven,67.116.987/0001-64,(21) 98954-8859,"Rua dos Livros, 300 - Curitiba, PR",,,
